,Date,Volume,SmVol,MeVol,LaVol,Speed,Occupancy,rho,FlowIndex,Traffic State
4791,2017-04-18 15:15:00,154,110,43,1,50.1,6.45,3.0738522954091816,0.5290065885171558,Congested
4792,2017-04-18 15:20:00,138,109,28,1,47.0,5.83,2.9361702127659575,0.4413450842816805,Moderate
4793,2017-04-18 15:25:00,139,100,39,0,50.8,8.17,2.736220472440945,0.4823593166196058,Congested
4794,2017-04-18 15:30:00,130,105,24,1,45.5,6.84,2.857142857142857,0.40063032999629217,Moderate
4795,2017-04-18 15:35:00,131,92,38,1,48.3,5.95,2.7122153209109734,0.43002909215367496,Moderate
4796,2017-04-18 15:40:00,145,109,34,2,45.5,6.58,3.1868131868131866,0.4492955135335558,Moderate
4797,2017-04-18 15:45:00,137,103,33,1,49.9,5.7,2.7454909819639277,0.46632297994923133,Moderate
4798,2017-04-18 15:50:00,104,82,22,0,50.6,4.35,2.0553359683794468,0.35409714497589917,Moderate
4799,2017-04-18 15:55:00,138,103,35,0,47.4,6.27,2.911392405063291,0.4452810815435954,Moderate
4800,2017-04-18 16:00:00,141,114,23,4,44.1,6.66,3.197278911564626,0.4222426627877129,Moderate
4801,2017-04-18 16:05:00,152,108,41,3,45.7,7.08,3.326039387308534,0.47417358318359437,Congested
4802,2017-04-18 16:10:00,149,117,32,0,42.7,7.02,3.489461358313817,0.43252474259148344,Moderate
4803,2017-04-18 16:15:00,145,99,43,3,43.3,7.09,3.348729792147806,0.4265494424003879,Moderate
4804,2017-04-18 16:20:00,151,121,28,2,41.4,7.96,3.6473429951690823,0.42461709591854196,Moderate
4805,2017-04-18 16:25:00,142,107,35,0,43.4,6.52,3.2718894009216593,0.4182995350959756,Moderate
4806,2017-04-18 16:30:00,130,96,33,1,42.4,6.01,3.066037735849057,0.37189469781238416,Moderate
4807,2017-04-18 16:35:00,168,126,40,2,45.8,7.5,3.668122270742358,0.5275091982544707,Congested
4808,2017-04-18 16:40:00,127,86,41,0,45.2,6.13,2.809734513274336,0.3881805995265395,Moderate
4809,2017-04-18 16:45:00,163,112,47,4,46.1,7.07,3.5357917570498913,0.514667294144491,Congested
4810,2017-04-18 16:50:00,132,87,45,0,46.3,5.82,2.8509719222462206,0.414648755026953,Moderate
4811,2017-04-18 16:55:00,135,98,35,2,48.6,5.72,2.7777777777777777,0.44669290664841277,Moderate
4812,2017-04-18 17:00:00,141,110,28,3,47.1,6.14,2.9936305732484074,0.4524043809360829,Moderate
4813,2017-04-18 17:05:00,178,128,45,5,47.2,7.67,3.771186440677966,0.5779355979578449,Congested
4814,2017-04-18 17:10:00,154,111,42,1,43.1,6.71,3.573085846867749,0.45214055503265743,Moderate
4815,2017-04-18 17:15:00,140,103,36,1,45.4,6.31,3.0837004405286343,0.4320755255126779,Moderate
4816,2017-04-18 17:20:00,152,119,31,2,47.0,5.97,3.234042553191489,0.4882633125124783,Congested
4817,2017-04-18 17:25:00,159,124,35,0,46.7,6.79,3.404710920770878,0.5083212116026353,Congested
4818,2017-04-18 17:30:00,120,85,33,2,46.7,5.06,2.569593147751606,0.37845469324890907,Moderate
4819,2017-04-18 17:35:00,114,73,38,3,48.8,4.95,2.336065573770492,0.3755454778814067,Moderate
4820,2017-04-18 17:40:00,146,110,36,0,49.8,5.83,2.931726907630522,0.49730469752716694,Congested
4821,2017-04-18 17:45:00,156,118,36,2,48.4,6.05,3.2231404958677685,0.5172413793103448,Congested
4822,2017-04-18 17:50:00,137,106,28,3,47.2,5.47,2.902542372881356,0.43994752003650783,Moderate
4823,2017-04-18 17:55:00,134,91,42,1,45.2,5.7,2.9646017699115044,0.4107412794843273,Moderate
4824,2017-04-18 18:00:00,166,129,33,4,47.4,6.87,3.5021097046413505,0.5399161461452896,Congested
4825,2017-04-18 18:05:00,200,157,40,3,46.0,8.46,4.3478260869565215,0.6348649496591654,Congested
4826,2017-04-18 18:10:00,195,142,49,4,36.9,12.64,5.284552845528456,0.4919354838709677,Congested
4827,2017-04-18 18:15:00,189,148,36,5,37.3,19.69,5.067024128686327,0.48153931719004023,Congested
4828,2017-04-18 18:20:00,195,141,49,5,38.2,9.68,5.104712041884817,0.5100111234705228,Congested
4829,2017-04-18 18:25:00,232,176,55,1,40.4,10.83,5.742574257425742,0.6471863323921165,Congested
4830,2017-04-18 18:30:00,209,156,50,3,39.8,9.75,5.251256281407035,0.5719888194860385,Congested
4831,2017-04-18 18:35:00,126,85,39,2,44.9,6.14,2.8062360801781736,0.3822623427740224,Moderate
4832,2017-04-18 18:40:00,158,119,37,2,43.3,6.73,3.648960739030023,0.4666866318701691,Moderate
4833,2017-04-18 18:45:00,170,125,42,3,45.0,6.97,3.7777777777777777,0.5243432874133652,Congested
4834,2017-04-18 18:50:00,157,123,33,1,45.7,6.6,3.435448577680525,0.490466615327572,Congested
4835,2017-04-18 18:55:00,132,87,44,1,44.5,5.79,2.966292134831461,0.3977068537691452,Moderate
4836,2017-04-18 19:00:00,130,100,28,2,42.0,5.94,3.0952380952380953,0.3681868743047831,Moderate
4837,2017-04-18 19:05:00,126,90,35,1,45.2,5.41,2.787610619469026,0.38495764524685555,Moderate
4838,2017-04-18 19:10:00,144,99,44,1,46.4,6.27,3.103448275862069,0.4552922050141182,Moderate
4839,2017-04-18 19:15:00,141,115,25,1,44.0,9.29,3.2045454545454546,0.4212372721827672,Moderate
4840,2017-04-18 19:20:00,109,88,21,0,45.2,5.11,2.411504424778761,0.33016742249222786,Moderate
4841,2017-04-18 19:25:00,143,112,30,1,46.4,6.81,3.081896551724138,0.45198368557656654,Moderate
4842,2017-04-18 19:30:00,149,124,25,0,44.7,6.93,3.333333333333333,0.4537734234619663,Moderate
4843,2017-04-18 19:35:00,133,109,23,1,42.5,8.13,3.1294117647058823,0.38191295171272927,Moderate
4844,2017-04-18 19:40:00,116,86,30,0,46.0,5.5,2.5217391304347827,0.3593451413251191,Moderate
4845,2017-04-18 19:45:00,111,85,26,0,43.6,6.23,2.5458715596330275,0.3239496876871738,Moderate
4846,2017-04-18 19:50:00,125,103,22,0,47.0,6.06,2.6595744680851063,0.3977781580673683,Moderate
4847,2017-04-18 19:55:00,135,110,24,1,43.6,6.9,3.0963302752293576,0.3985625053478224,Moderate
4848,2017-04-18 20:00:00,105,86,18,1,42.5,4.93,2.4705882352941178,0.29706083682724393,Moderate
4849,2017-04-18 20:05:00,101,80,21,0,46.4,5.26,2.1767241379310347,0.31302586919939535,Moderate
4850,2017-04-18 20:10:00,111,90,21,0,47.4,5.16,2.3417721518987342,0.354025840677676,Moderate
4851,2017-04-18 20:15:00,126,99,27,0,46.7,5.78,2.6980728051391862,0.39843415761102086,Moderate
4852,2017-04-18 20:20:00,92,71,19,2,46.2,4.29,1.9913419913419912,0.28193719517412513,Free-flow
4853,2017-04-18 20:25:00,108,89,19,0,45.4,5.06,2.378854625550661,0.32848464105416275,Moderate
4854,2017-04-18 20:30:00,113,86,26,1,48.5,5.25,2.329896907216495,0.36964861241835656,Moderate
4855,2017-04-18 20:35:00,129,103,25,1,45.1,7.07,2.860310421286031,0.3937066826388295,Moderate
4856,2017-04-18 20:40:00,113,96,17,0,47.9,5.06,2.3590814196242174,0.3648141809988306,Moderate
4857,2017-04-18 20:45:00,81,64,16,1,48.7,3.54,1.6632443531827514,0.2601394712073244,Free-flow
4858,2017-04-18 20:50:00,95,77,18,0,50.0,4.42,1.9,0.3175608225663843,Moderate
4859,2017-04-18 20:55:00,130,109,21,0,48.2,7.21,2.697095435684647,0.42565813867259916,Moderate
4860,2017-04-18 21:00:00,89,72,17,0,46.0,3.99,1.934782608695652,0.27078520293203273,Free-flow
4861,2017-04-18 21:05:00,87,70,16,1,44.5,4.5,1.9550561797752808,0.25491999657739367,Free-flow
4862,2017-04-18 21:10:00,108,90,18,0,45.4,8.29,2.378854625550661,0.32848464105416275,Moderate
4863,2017-04-18 21:15:00,121,98,22,1,44.7,9.37,2.7069351230425056,0.3645289638059383,Moderate
4864,2017-04-18 21:20:00,102,89,13,0,46.4,4.84,2.1982758620689657,0.3163343886369471,Moderate
4865,2017-04-18 21:25:00,147,124,23,0,41.1,13.22,3.576642335766423,0.40966458458115856,Moderate
4866,2017-04-18 21:30:00,93,78,15,0,43.5,5.96,2.1379310344827585,0.26732694446821254,Free-flow
4867,2017-04-18 21:35:00,103,82,21,0,46.4,4.8,2.219827586206897,0.31964290807449874,Moderate
4868,2017-04-18 21:40:00,104,88,14,2,45.2,5.31,2.3008849557522124,0.314052651093808,Moderate
4869,2017-04-18 21:45:00,97,84,13,0,44.3,5.17,2.1896162528216707,0.2852671059011437,Free-flow
4870,2017-04-18 21:50:00,90,69,21,0,46.8,4.56,1.9230769230769231,0.2791991101223582,Free-flow
4871,2017-04-18 21:55:00,88,70,18,0,48.5,10.61,1.8144329896907216,0.2831921508228516,Free-flow
4872,2017-04-18 22:00:00,97,76,21,0,49.6,4.48,1.9556451612903225,0.32192464561763784,Moderate
4873,2017-04-18 22:05:00,114,88,26,0,45.5,5.83,2.5054945054945055,0.34872080088987767,Moderate
4874,2017-04-18 22:10:00,116,98,18,0,48.3,5.76,2.401656314699793,0.3783691280910413,Moderate
4875,2017-04-18 22:15:00,104,85,19,0,47.1,5.02,2.208067940552017,0.32814238042269195,Moderate
4876,2017-04-18 22:20:00,91,66,25,0,47.0,4.35,1.9361702127659575,0.2838338895068595,Free-flow
4877,2017-04-18 22:25:00,79,64,15,0,49.1,4.11,1.6089613034623218,0.2554476483842446,Free-flow
4878,2017-04-18 22:30:00,57,45,12,0,52.7,2.61,1.081593927893738,0.1930563874390348,Free-flow
4879,2017-04-18 22:35:00,88,60,28,0,49.3,4.44,1.7849898580121706,0.2882119734177576,Moderate
4880,2017-04-18 22:40:00,79,59,20,0,47.0,3.73,1.6808510638297873,0.24361826530903286,Free-flow
4881,2017-04-18 22:45:00,81,68,13,0,50.7,3.9,1.5976331360946745,0.2716907675194661,Free-flow
4882,2017-04-18 22:50:00,76,57,19,0,46.2,3.99,1.6450216450216448,0.2292290579276119,Free-flow
4883,2017-04-18 22:55:00,63,44,19,0,53.5,2.74,1.1775700934579438,0.21919654316762216,Free-flow
4884,2017-04-18 23:00:00,50,45,5,0,47.9,2.43,1.0438413361169103,0.14963920025099114,Free-flow
4885,2017-04-18 23:05:00,88,66,18,4,48.6,4.18,1.8106995884773662,0.2838196286472149,Free-flow
4886,2017-04-18 23:10:00,54,40,14,0,51.5,2.66,1.0485436893203883,0.1771626593651065,Free-flow
4887,2017-04-18 23:15:00,54,49,5,0,53.2,2.36,1.0150375939849623,0.18370839394198685,Free-flow
4888,2017-04-18 23:20:00,50,34,14,2,57.0,2.14,0.8771929824561403,0.18208265594250023,Free-flow
4889,2017-04-18 23:25:00,49,40,9,0,53.5,2.09,0.9158878504672897,0.16578962379852258,Free-flow
4890,2017-04-18 23:30:00,49,31,17,1,51.0,2.38,0.9607843137254902,0.15705484726619323,Free-flow
4891,2017-04-18 23:35:00,45,35,10,0,53.7,1.95,0.8379888268156425,0.15117224266278773,Free-flow
4892,2017-04-18 23:40:00,48,34,13,1,55.3,1.89,0.867992766726944,0.16813553521006241,Free-flow
4893,2017-04-18 23:45:00,42,35,7,0,55.9,1.73,0.7513416815742398,0.14627363737486093,Free-flow
4894,2017-04-18 23:50:00,33,20,13,0,53.1,1.52,0.6214689265536723,0.10381192778300675,Free-flow
4895,2017-04-18 23:55:00,38,26,12,0,57.3,1.62,0.6631762652705061,0.13412338495764525,Free-flow
4896,2017-04-19 00:00:00,36,25,11,0,56.4,1.59,0.6382978723404256,0.12364165311884999,Free-flow
4897,2017-04-19 00:05:00,45,33,12,0,56.7,1.78,0.7936507936507936,0.1607983229229058,Free-flow
4898,2017-04-19 00:10:00,40,27,13,0,55.8,1.76,0.7168458781362007,0.13801659964062635,Free-flow
4899,2017-04-19 00:15:00,47,36,11,0,53.7,1.87,0.8752327746741154,0.15883032429194832,Free-flow
4900,2017-04-19 00:20:00,31,24,7,0,59.1,1.35,0.5245346869712352,0.1095020107812099,Free-flow
4901,2017-04-19 00:25:00,34,22,12,0,57.6,1.39,0.5902777777777778,0.11850774364678703,Free-flow
4902,2017-04-19 00:30:00,28,13,14,1,63.2,1.05,0.4430379746835443,0.10504549214226634,Free-flow
4903,2017-04-19 00:35:00,28,18,10,0,61.3,1.06,0.45676998368678634,0.10125210347679757,Free-flow
4904,2017-04-19 00:40:00,32,25,7,0,56.5,1.4,0.5663716814159292,0.10778357719403327,Free-flow
4905,2017-04-19 00:45:00,30,16,14,0,61.6,1.18,0.487012987012987,0.11063574912295714,Free-flow
4906,2017-04-19 00:50:00,25,18,7,0,62.0,1.02,0.4032258064516129,0.08938706825247426,Free-flow
4907,2017-04-19 00:55:00,26,19,7,0,59.3,1.1,0.43844856661045534,0.08880237300704485,Free-flow
4908,2017-04-19 01:00:00,22,17,5,0,58.8,0.82,0.3741496598639456,0.0711046461880722,Free-flow
4909,2017-04-19 01:05:00,18,14,4,0,52.7,0.71,0.3415559772296015,0.046504663301103796,Free-flow
4910,2017-04-19 01:10:00,18,16,2,0,51.1,0.79,0.3522504892367906,0.0444510995122786,Free-flow
4911,2017-04-19 01:15:00,27,13,13,1,59.0,1.1,0.4576271186440678,0.09245315307606743,Free-flow
4912,2017-04-19 01:20:00,21,17,4,0,51.0,1.0,0.4117647058823529,0.055232309403610846,Free-flow
4913,2017-04-19 01:25:00,24,20,4,0,55.3,0.89,0.433996383363472,0.07350047060836826,Free-flow
4914,2017-04-19 01:30:00,20,11,9,0,61.9,0.78,0.32310177705977383,0.06714012720686803,Free-flow
4915,2017-04-19 01:35:00,14,13,1,0,55.0,0.62,0.2545454545454545,0.03376971563845869,Free-flow
4916,2017-04-19 01:40:00,16,8,8,0,60.6,0.66,0.264026402640264,0.048002053563788824,Free-flow
4917,2017-04-19 01:45:00,21,14,7,0,61.2,0.97,0.3431372549019608,0.0705056900829982,Free-flow
4918,2017-04-19 01:50:00,23,21,2,0,59.5,0.87,0.3865546218487395,0.07644533812498218,Free-flow
4919,2017-04-19 01:55:00,14,8,6,0,57.3,0.55,0.2443280977312391,0.036065714041242404,Free-flow
4920,2017-04-19 02:00:00,19,17,2,0,71.0,0.78,0.2676056338028169,0.07505490430963178,Free-flow
4921,2017-04-19 02:05:00,11,8,3,0,53.0,0.46,0.20754716981132076,0.02043581187073957,Free-flow
4922,2017-04-19 02:10:00,20,14,6,0,57.7,0.85,0.34662045060658575,0.06115056615612789,Free-flow
4923,2017-04-19 02:15:00,11,5,6,0,66.1,0.47,0.16641452344931923,0.03071076124468782,Free-flow
4924,2017-04-19 02:20:00,10,8,2,0,73.5,0.33,0.1360544217687075,0.0312740652006503,Free-flow
4925,2017-04-19 02:25:00,10,8,2,0,49.8,0.44,0.20080321285140562,0.014374946521776337,Free-flow
4926,2017-04-19 02:30:00,10,9,1,0,46.8,0.46,0.2136752136752137,0.012235817575083428,Free-flow
4927,2017-04-19 02:35:00,14,7,7,0,59.6,0.7,0.2348993288590604,0.03836171244402613,Free-flow
4928,2017-04-19 02:40:00,7,3,4,0,55.2,0.31,0.12681159420289853,0.006417386840078726,Free-flow
4929,2017-04-19 02:45:00,11,9,2,0,46.5,0.5,0.23655913978494625,0.015337554547788144,Free-flow
4930,2017-04-19 02:50:00,15,9,6,0,56.0,0.64,0.26785714285714285,0.03876101651407547,Free-flow
4931,2017-04-19 02:55:00,16,7,9,0,67.1,0.65,0.2384500745156483,0.0554177005789909,Free-flow
4932,2017-04-19 03:00:00,10,8,2,0,49.7,0.44,0.20120724346076457,0.014303642223553237,Free-flow
4933,2017-04-19 03:05:00,17,12,4,1,59.6,0.7,0.28523489932885904,0.05111092096631585,Free-flow
4934,2017-04-19 03:10:00,10,4,5,1,52.2,0.45,0.19157088122605362,0.01608624967913066,Free-flow
4935,2017-04-19 03:15:00,13,10,3,0,54.8,0.55,0.2372262773722628,0.029662588060808306,Free-flow
4936,2017-04-19 03:20:00,14,9,5,0,51.8,0.59,0.2702702702702703,0.03057528307806394,Free-flow
4937,2017-04-19 03:25:00,11,7,3,1,42.3,0.5,0.2600472813238771,0.01204329596988106,Free-flow
4938,2017-04-19 03:30:00,8,5,3,0,66.0,0.35,0.12121212121212122,0.01651407546846924,Free-flow
4939,2017-04-19 03:35:00,12,9,3,0,54.4,0.61,0.22058823529411764,0.025412851886711732,Free-flow
4940,2017-04-19 03:40:00,14,10,4,0,54.0,0.53,0.25925925925925924,0.03277145546333533,Free-flow
4941,2017-04-19 03:45:00,19,10,8,1,63.9,0.86,0.297339593114241,0.065435954479336,Free-flow
4942,2017-04-19 03:50:00,18,15,3,0,62.3,0.84,0.28892455858747995,0.05882604603405492,Free-flow
4943,2017-04-19 03:55:00,15,8,7,0,53.2,0.68,0.2819548872180451,0.0357662359887054,Free-flow
4944,2017-04-19 04:00:00,15,9,6,0,60.3,0.67,0.24875621890547264,0.043360143749465216,Free-flow
4945,2017-04-19 04:05:00,11,6,5,0,66.6,0.5,0.1651651651651652,0.031102934884914855,Free-flow
4946,2017-04-19 04:10:00,12,6,6,0,67.6,0.53,0.1775147928994083,0.03670745272525028,Free-flow
4947,2017-04-19 04:15:00,21,15,6,0,58.0,0.75,0.3620689655172414,0.0657140412424061,Free-flow
4948,2017-04-19 04:20:00,20,13,7,0,58.0,0.83,0.3448275862068966,0.06157839194546648,Free-flow
4949,2017-04-19 04:25:00,13,10,3,0,49.2,0.74,0.26422764227642276,0.024471635150166857,Free-flow
4950,2017-04-19 04:30:00,25,15,10,0,59.2,1.06,0.42229729729729726,0.08439576737685747,Free-flow
4951,2017-04-19 04:35:00,20,12,8,0,65.1,0.77,0.30721966205837176,0.07170360229314623,Free-flow
4952,2017-04-19 04:40:00,19,17,2,0,58.7,0.75,0.32367972742759793,0.058391089814894034,Free-flow
4953,2017-04-19 04:45:00,22,13,9,0,64.6,0.98,0.3405572755417957,0.08020307464133937,Free-flow
4954,2017-04-19 04:50:00,17,12,5,0,61.9,0.67,0.2746365105008078,0.05389891902683894,Free-flow
4955,2017-04-19 04:55:00,22,13,9,0,54.7,0.99,0.40219378427787933,0.06467299848834888,Free-flow
4956,2017-04-19 05:00:00,25,18,7,0,57.5,1.08,0.43478260869565216,0.08136533470237586,Free-flow
4957,2017-04-19 05:05:00,26,14,12,0,61.2,1.23,0.42483660130718953,0.09232480533926585,Free-flow
4958,2017-04-19 05:10:00,24,13,11,0,69.7,0.88,0.3443328550932568,0.09814323607427057,Free-flow
4959,2017-04-19 05:15:00,44,30,13,1,56.7,2.09,0.7760141093474426,0.15675536921365624,Free-flow
4960,2017-04-19 05:20:00,53,33,19,1,53.0,2.24,1.0,0.17915917971535322,Free-flow
4961,2017-04-19 05:25:00,41,27,14,0,58.2,1.87,0.70446735395189,0.1490117224266279,Free-flow
4962,2017-04-19 05:30:00,33,20,12,1,64.0,1.29,0.515625,0.1294600838538547,Free-flow
4963,2017-04-19 05:35:00,55,35,20,0,50.6,2.64,1.0869565217391304,0.17730526796155271,Free-flow
4964,2017-04-19 05:40:00,63,49,14,0,57.8,2.35,1.0899653979238755,0.23851287755625905,Free-flow
4965,2017-04-19 05:45:00,50,36,13,1,65.9,1.63,0.7587253414264036,0.21381306865177835,Free-flow
4966,2017-04-19 05:50:00,59,43,16,0,58.6,2.08,1.0068259385665528,0.22539288668320928,Free-flow
4967,2017-04-19 05:55:00,81,51,29,1,58.4,3.2,1.3869863013698631,0.31616325832121156,Moderate
4968,2017-04-19 06:00:00,54,40,14,0,52.2,2.31,1.0344827586206895,0.17985796183793962,Free-flow
4969,2017-04-19 06:05:00,103,69,33,1,57.2,3.7,1.8006993006993006,0.39896180941787174,Moderate
4970,2017-04-19 06:10:00,71,41,30,0,56.2,2.58,1.2633451957295374,0.2633838167764753,Free-flow
4971,2017-04-19 06:15:00,86,57,27,2,55.8,3.4,1.5412186379928317,0.3210404723196715,Moderate
4972,2017-04-19 06:20:00,81,54,26,1,63.9,2.68,1.267605633802817,0.34792932317960124,Moderate
4973,2017-04-19 06:25:00,87,59,27,1,54.9,3.04,1.5846994535519126,0.3194361256096518,Moderate
4974,2017-04-19 06:30:00,120,78,42,0,59.1,4.08,2.030456852791878,0.48455548900487727,Congested
4975,2017-04-19 06:35:00,130,75,52,3,54.3,5.08,2.394106813996317,0.48220244716351507,Congested
4976,2017-04-19 06:40:00,120,77,41,2,54.3,4.49,2.2099447513812156,0.4434842132283734,Moderate
4977,2017-04-19 06:45:00,129,85,41,3,54.8,4.95,2.354014598540146,0.48292975100539065,Congested
4978,2017-04-19 06:50:00,118,70,47,1,51.1,4.76,2.309197651663405,0.4088160634323037,Moderate
4979,2017-04-19 06:55:00,140,103,36,1,54.4,5.28,2.573529411764706,0.5219189412737799,Congested
4980,2017-04-19 07:00:00,104,73,31,0,54.0,4.2,1.9259259259259258,0.3793103448275862,Moderate
4981,2017-04-19 07:05:00,187,112,70,5,47.2,8.99,3.961864406779661,0.6082256638430164,Congested
4982,2017-04-19 07:10:00,203,141,60,2,50.7,8.11,4.003944773175542,0.7127363737486095,Congested
4983,2017-04-19 07:15:00,211,148,60,3,49.0,8.67,4.3061224489795915,0.7160805453352728,Congested
4984,2017-04-19 07:20:00,194,142,50,2,40.6,13.87,4.778325123152709,0.5404865805310743,Congested
4985,2017-04-19 07:25:00,220,146,72,2,41.5,11.34,5.301204819277109,0.6298736487835486,Congested
4986,2017-04-19 07:30:00,264,192,71,1,38.2,15.06,6.9109947643979055,0.6979549927269616,Congested
4987,2017-04-19 07:35:00,272,184,84,4,36.5,17.87,7.4520547945205475,0.68677447876558,Congested
4988,2017-04-19 07:40:00,217,150,62,5,35.8,15.27,6.061452513966481,0.5327999771826245,Congested
4989,2017-04-19 07:45:00,236,176,58,2,40.7,10.58,5.798525798525798,0.6637574512991643,Congested
4990,2017-04-19 07:50:00,267,186,78,3,36.3,18.96,7.355371900826447,0.6699537948147513,Congested
4991,2017-04-19 07:55:00,224,170,51,3,39.7,12.05,5.642317380352645,0.6129602692450301,Congested
4992,2017-04-19 08:00:00,291,209,82,0,38.6,19.07,7.538860103626943,0.7797980662274322,Congested
4993,2017-04-19 08:05:00,237,186,50,1,32.2,20.52,7.3602484472049685,0.5230170274664157,Congested
4994,2017-04-19 08:10:00,293,220,72,1,38.9,16.57,7.5321336760925455,0.7915704058640654,Congested
4995,2017-04-19 08:15:00,236,171,59,6,40.2,12.15,5.870646766169154,0.6553435441088389,Congested
4996,2017-04-19 08:20:00,299,221,73,5,39.0,16.68,7.666666666666667,0.8103448275862069,Congested
4997,2017-04-19 08:25:00,215,165,49,1,37.3,26.84,5.764075067024129,0.5506902256067995,Congested
4998,2017-04-19 08:30:00,187,145,41,1,39.8,9.59,4.698492462311558,0.5095547759618949,Congested
4999,2017-04-19 08:35:00,255,199,53,3,32.9,17.05,7.750759878419453,0.5770728159493453,Congested
5000,2017-04-19 08:40:00,238,191,46,1,39.6,13.07,6.0101010101010095,0.6508941558997177,Congested
5001,2017-04-19 08:45:00,191,159,31,1,42.1,8.51,4.536817102137767,0.5522303984484185,Congested
5002,2017-04-19 08:50:00,161,118,41,2,46.2,7.9,3.4848484848484844,0.5092410370497134,Congested
5003,2017-04-19 08:55:00,195,141,52,2,41.4,10.82,4.710144927536232,0.5545050055617352,Congested
5004,2017-04-19 09:00:00,199,153,45,1,47.3,8.74,4.207188160676533,0.650031373891218,Congested
5005,2017-04-19 09:05:00,175,124,48,3,45.1,11.88,3.8802660753880267,0.5416345797324662,Congested
5006,2017-04-19 09:10:00,117,90,25,2,51.1,5.37,2.2896281800391387,0.4051724137931034,Moderate
5007,2017-04-19 09:15:00,172,128,41,3,51.4,7.05,3.3463035019455254,0.609252445737429,Congested
5008,2017-04-19 09:20:00,209,143,65,1,47.1,8.87,4.437367303609341,0.6807777872850175,Congested
5009,2017-04-19 09:25:00,191,138,50,3,48.6,9.14,3.9300411522633745,0.6407546846923933,Congested
5010,2017-04-19 09:30:00,157,119,38,0,49.1,7.86,3.1975560081466394,0.528528849719061,Congested
5011,2017-04-19 09:35:00,158,98,57,3,45.7,8.91,3.457330415754923,0.4937252217563675,Congested
5012,2017-04-19 09:40:00,139,95,41,3,46.6,6.14,2.982832618025751,0.4407318673169619,Moderate
5013,2017-04-19 09:45:00,155,103,51,1,48.4,6.68,3.2024793388429753,0.5137902512763469,Congested
5014,2017-04-19 09:50:00,170,111,57,2,47.8,7.42,3.556485355648536,0.5582841333675593,Congested
5015,2017-04-19 09:55:00,144,92,52,0,52.3,6.35,2.7533460803059273,0.5158723367844613,Congested
5016,2017-04-19 10:00:00,179,112,67,0,48.2,8.7,3.713692946058091,0.5940646302159094,Congested
5017,2017-04-19 10:05:00,130,89,38,3,51.0,8.12,2.549019607843137,0.45161290322580644,Moderate
5018,2017-04-19 10:10:00,143,87,54,2,46.4,8.51,3.081896551724138,0.45198368557656654,Moderate
5019,2017-04-19 10:15:00,132,87,42,3,50.5,7.89,2.613861386138614,0.45417985796183796,Moderate
5020,2017-04-19 10:20:00,120,88,31,1,47.1,8.47,2.5477707006369426,0.3818772995636177,Moderate
5021,2017-04-19 10:25:00,149,98,48,3,45.5,9.42,3.2747252747252746,0.46227289581015946,Moderate
5022,2017-04-19 10:30:00,136,92,42,2,50.2,9.06,2.7091633466135456,0.4656741108354012,Moderate
5023,2017-04-19 10:35:00,156,96,58,2,50.1,9.4,3.1137724550898205,0.5361512791991101,Congested
5024,2017-04-19 10:40:00,147,91,52,4,50.5,8.01,2.910891089108911,0.5081928638658337,Congested
5025,2017-04-19 10:45:00,137,86,47,4,48.4,7.97,2.8305785123966944,0.4516699466643849,Moderate
5026,2017-04-19 10:50:00,116,83,31,2,50.7,4.86,2.2879684418145954,0.39822024471635153,Moderate
5027,2017-04-19 10:55:00,145,93,47,5,46.0,8.16,3.152173913043478,0.45446507515473034,Moderate
5028,2017-04-19 11:00:00,91,59,31,1,54.2,4.36,1.6789667896678966,0.3305524657026325,Moderate
5029,2017-04-19 11:05:00,121,87,33,1,49.0,6.13,2.4693877551020407,0.40162859017141556,Moderate
5030,2017-04-19 11:10:00,129,81,47,1,49.6,5.54,2.600806451612903,0.43509882775733727,Moderate
5031,2017-04-19 11:15:00,158,110,45,3,47.3,7.79,3.3403805496828753,0.5117509483471663,Congested
5032,2017-04-19 11:20:00,144,106,38,0,47.3,6.92,3.0443974630021144,0.4645332420638316,Moderate
5033,2017-04-19 11:25:00,174,113,60,1,48.0,8.05,3.625,0.5743989047659792,Congested
5034,2017-04-19 11:30:00,141,101,37,3,40.3,9.85,3.4987593052109185,0.38403781979977747,Moderate
5035,2017-04-19 11:35:00,155,106,47,2,45.5,7.99,3.4065934065934065,0.48173896922506493,Congested
5036,2017-04-19 11:40:00,128,97,31,0,45.8,6.86,2.794759825327511,0.3968797239097573,Moderate
5037,2017-04-19 11:45:00,167,113,50,4,40.7,11.69,4.103194103194103,0.46351359059924135,Moderate
5038,2017-04-19 11:50:00,144,109,33,2,46.6,9.01,3.0901287553648067,0.4573457688029435,Moderate
5039,2017-04-19 11:55:00,142,94,44,4,49.5,8.88,2.8686868686868685,0.4800633182168221,Congested
5040,2017-04-19 12:00:00,156,101,53,2,49.6,8.6,3.1451612903225805,0.5305895439377085,Congested
5041,2017-04-19 12:05:00,159,107,47,5,46.8,10.65,3.397435897435898,0.5094549499443826,Congested
5042,2017-04-19 12:10:00,113,73,39,1,50.3,5.18,2.246520874751491,0.38415190667693444,Moderate
5043,2017-04-19 12:15:00,123,89,34,0,48.1,5.36,2.557172557172557,0.4007230255839822,Moderate
5044,2017-04-19 12:20:00,114,76,37,1,45.3,7.2,2.5165562913907285,0.34709506289039105,Moderate
5045,2017-04-19 12:25:00,136,95,40,1,47.6,6.62,2.857142857142857,0.44046091098371415,Moderate
